cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18
FI,ESS1-7e01,1,08.12.2016,129307,ESS7e02_1,7,2.1,12492,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1939,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129308,ESS7e02_1,7,2.1,12493,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1935,79,1937,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129309,ESS7e02_1,7,2.1,12494,1,0.984747255,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1937,77,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129310,ESS7e02_1,7,2.1,12496,1,1.332247394,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1999,15,1965,1965,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129311,ESS7e02_1,7,2.1,12497,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129312,ESS7e02_1,7,2.1,12498,1,1.281444199,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1988,27,1989,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129313,ESS7e02_1,7,2.1,12499,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,1963,1993,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129314,ESS7e02_1,7,2.1,12501,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,1962,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129315,ESS7e02_1,7,2.1,12502,1,1.425041088,0.218315716,4,2,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1980,34,1984,2008,2014,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129316,ESS7e02_1,7,2.1,12503,1,0.820961742,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1950,64,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129317,ESS7e02_1,7,2.1,12504,1,0.795825118,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1944,70,1946,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129318,ESS7e02_1,7,2.1,12505,1,0.83903217,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1963,51,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129319,ESS7e02_1,7,2.1,12506,1,1.129801155,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1991,23,1994,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129320,ESS7e02_1,7,2.1,12507,1,0.805384005,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129321,ESS7e02_1,7,2.1,12508,1,0.846604374,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,1946,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129322,ESS7e02_1,7,2.1,12509,1,0.701649075,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129323,ESS7e02_1,7,2.1,12511,1,1.268208387,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1997,17,1972,1977,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129324,ESS7e02_1,7,2.1,12512,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1932,82,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129325,ESS7e02_1,7,2.1,12513,1,1.440502854,0.218315716,4,1,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1999,15,1970,1971,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129326,ESS7e02_1,7,2.1,12515,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1950,64,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129327,ESS7e02_1,7,2.1,12517,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1943,71,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129328,ESS7e02_1,7,2.1,12518,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129329,ESS7e02_1,7,2.1,12519,1,0.85764186,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,1954,1985,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129330,ESS7e02_1,7,2.1,12520,1,0.85754549,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1975,39,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129331,ESS7e02_1,7,2.1,12522,1,1.200867173,0.218315716,4,1,2,2,1,6,6,6,6,6,6,6,6,6,,,,,,1972,42,1973,1995,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129332,ESS7e02_1,7,2.1,12524,1,0.883865617,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1983,31,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129333,ESS7e02_1,7,2.1,12525,1,0.770776036,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129334,ESS7e02_1,7,2.1,12526,1,0.984747255,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1944,70,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129335,ESS7e02_1,7,2.1,12528,1,0.85764186,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1926,88,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129336,ESS7e02_1,7,2.1,12529,1,0.747176023,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,1948,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129337,ESS7e02_1,7,2.1,12530,1,0.984747255,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1957,57,1960,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129338,ESS7e02_1,7,2.1,12531,1,1.200867173,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1966,48,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129339,ESS7e02_1,7,2.1,12533,1,0.85754549,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1962,52,1960,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129340,ESS7e02_1,7,2.1,12536,1,1.418691116,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1990,24,1991,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129341,ESS7e02_1,7,2.1,12537,1,0.85764186,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1959,55,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129342,ESS7e02_1,7,2.1,12538,1,1.281444199,0.218315716,5,1,1,2,1,1,6,6,6,6,6,6,6,6,,,,,,1991,23,1961,1965,1996,1999,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129343,ESS7e02_1,7,2.1,12539,1,1.21230506,0.218315716,5,2,1,1,2,1,6,6,6,6,6,6,6,6,,,,,,1977,37,1978,1997,2000,2002,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129344,ESS7e02_1,7,2.1,12540,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1937,77,1932,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129345,ESS7e02_1,7,2.1,12541,1,0.804133917,0.218315716,3,2,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1971,43,2000,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129346,ESS7e02_1,7,2.1,12542,1,1.128174287,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1992,22,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129347,ESS7e02_1,7,2.1,12543,1,0.770776036,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129348,ESS7e02_1,7,2.1,12544,1,1.138196387,0.218315716,6,2,1,2,1,1,2,6,6,6,6,6,6,6,,,,,,1963,51,1964,1995,1999,2005,2007,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129349,ESS7e02_1,7,2.1,12545,1,1.128174287,0.218315716,3,1,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1991,23,1961,1964,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129350,ESS7e02_1,7,2.1,12546,1,1.067304685,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1965,49,1965,1995,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129351,ESS7e02_1,7,2.1,12547,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,1955,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129352,ESS7e02_1,7,2.1,12548,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1993,21,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129353,ESS7e02_1,7,2.1,12549,1,1.268208387,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1999,15,1962,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129354,ESS7e02_1,7,2.1,12550,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,1954,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129355,ESS7e02_1,7,2.1,12551,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,1946,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129356,ESS7e02_1,7,2.1,12552,1,0.700638729,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129357,ESS7e02_1,7,2.1,12556,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1947,67,1957,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129358,ESS7e02_1,7,2.1,12558,1,1.126072068,0.218315716,5,1,2,1,1,2,6,6,6,6,6,6,6,6,,,,,,1973,41,1976,1999,2001,2008,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129359,ESS7e02_1,7,2.1,12559,1,0.722768833,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1950,64,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129360,ESS7e02_1,7,2.1,12560,1,0.804133917,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1975,39,1965,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129361,ESS7e02_1,7,2.1,12562,1,1.268208387,0.218315716,5,1,2,1,2,2,6,6,6,6,6,6,6,6,,,,,,1995,19,1962,1962,1991,1995,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129362,ESS7e02_1,7,2.1,12563,1,0.805384005,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129363,ESS7e02_1,7,2.1,12565,1,1.27003719,0.218315716,4,1,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1985,30,1986,2004,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129364,ESS7e02_1,7,2.1,12568,1,1.711265418,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,1967,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129365,ESS7e02_1,7,2.1,12569,1,1.127695905,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1960,54,1956,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129366,ESS7e02_1,7,2.1,12570,1,0.846604374,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1934,80,1946,1975,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129367,ESS7e02_1,7,2.1,12572,1,0.913483454,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1932,82,1927,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129368,ESS7e02_1,7,2.1,12573,1,1.21230506,0.218315716,5,2,1,2,2,1,6,6,6,6,6,6,6,6,,,,,,1966,49,1969,1996,1998,2002,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129369,ESS7e02_1,7,2.1,12575,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1944,70,1944,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129370,ESS7e02_1,7,2.1,12579,1,1.043621713,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1988,26,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129371,ESS7e02_1,7,2.1,12581,1,1.254595959,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129372,ESS7e02_1,7,2.1,12583,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129373,ESS7e02_1,7,2.1,12586,1,0.828814715,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1987,27,1990,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129374,ESS7e02_1,7,2.1,12588,1,0.845385298,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1932,82,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129375,ESS7e02_1,7,2.1,12590,1,0.804133917,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,1968,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,129376,ESS7e02_1,7,2.1,12591,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1950,64,1929,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
